timestamp,valor,datahora
1756018292584,23.3,24/08/2025 03:51
1756018302676,23.3,24/08/2025 03:51
1756018312442,23.3,24/08/2025 03:51
1756018322442,23.3,24/08/2025 03:52
1756018332484,23.2,24/08/2025 03:52
1756018342426,23.3,24/08/2025 03:52
1756018352267,23.3,24/08/2025 03:52
1756018362253,23.3,24/08/2025 03:52
1756018372309,23.3,24/08/2025 03:52
1756018382333,23.2,24/08/2025 03:53
1756018392347,23.3,24/08/2025 03:53
1756018402375,23.3,24/08/2025 03:53
1756018412611,23.3,24/08/2025 03:53
1756018422457,23.2,24/08/2025 03:53
1756018432433,23.3,24/08/2025 03:53
1756018442767,23.3,24/08/2025 03:54
1756018452405,23.3,24/08/2025 03:54
1756018462253,23.3,24/08/2025 03:54
1756018472269,23.3,24/08/2025 03:54
1756018482269,23.3,24/08/2025 03:54
1756018492702,23.3,24/08/2025 03:54
1756018502262,23.2,24/08/2025 03:55
1756018512265,23.3,24/08/2025 03:55
1756018522319,23.4,24/08/2025 03:55
1756018532506,23.3,24/08/2025 03:55
1756018542583,23.2,24/08/2025 03:55
1756018552260,23.3,24/08/2025 03:55
1756018562257,23.2,24/08/2025 03:56
1756018572273,23.4,24/08/2025 03:56
1756018582290,23.3,24/08/2025 03:56
1756018592293,23.2,24/08/2025 03:56
1756018602275,23.3,24/08/2025 03:56
1756018612303,23.3,24/08/2025 03:56
1756018622324,23.3,24/08/2025 03:57
1756018632258,23.3,24/08/2025 03:57
1756018642245,23.3,24/08/2025 03:57
1756018652313,23.2,24/08/2025 03:57
1756018662320,23.2,24/08/2025 03:57
1756018672320,23.3,24/08/2025 03:57
1756018681271,23.3,24/08/2025 03:58
1756018682515,23.3,24/08/2025 03:58
1756018691262,23.3,24/08/2025 03:58
1756018692384,23.3,24/08/2025 03:58
1756018701265,23.3,24/08/2025 03:58
1756018702744,23.3,24/08/2025 03:58
1756018711264,23.3,24/08/2025 03:58
1756018712407,23.3,24/08/2025 03:58
1756018721264,23.3,24/08/2025 03:58
1756018722405,23.3,24/08/2025 03:58
1756018731254,23.3,24/08/2025 03:58
1756018732481,23.3,24/08/2025 03:58
1756018741255,23.3,24/08/2025 03:59
1756018751266,23.3,24/08/2025 03:59
1756018761250,23.3,24/08/2025 03:59
1756018762261,23.3,24/08/2025 03:59
1756018771260,23.2,24/08/2025 03:59
1756018772270,23.2,24/08/2025 03:59
1756018781247,23.3,24/08/2025 03:59
1756018782603,23.3,24/08/2025 03:59
1756018791242,23.4,24/08/2025 03:59
1756018792386,23.4,24/08/2025 03:59
1756018801279,23.3,24/08/2025 04:00
1756018802295,23.3,24/08/2025 04:00
1756018811232,23.2,24/08/2025 04:00
1756018812268,23.2,24/08/2025 04:00
1756018821243,23.3,24/08/2025 04:00
1756018822270,23.3,24/08/2025 04:00
1756018831234,23.3,24/08/2025 04:00
1756018841239,23.3,24/08/2025 04:00
1756018842274,23.3,24/08/2025 04:00
1756018851253,23.3,24/08/2025 04:00
1756018861218,23.3,24/08/2025 04:01
1756018871222,23.3,24/08/2025 04:01
1756018872274,23.3,24/08/2025 04:01
1756018881215,23.3,24/08/2025 04:01
1756018882262,23.3,24/08/2025 04:01
1756018891224,23.3,24/08/2025 04:01
1756018892280,23.3,24/08/2025 04:01
1756018901220,23.3,24/08/2025 04:01
1756018902278,23.3,24/08/2025 04:01
1756018911228,23.3,24/08/2025 04:01
1756018912272,23.3,24/08/2025 04:01
1756018921229,23.3,24/08/2025 04:02
1756018922271,23.3,24/08/2025 04:02
1756018931216,23.3,24/08/2025 04:02
1756018932263,23.3,24/08/2025 04:02
1756018941207,23.3,24/08/2025 04:02
1756018942266,23.3,24/08/2025 04:02
1756018951194,23.3,24/08/2025 04:02
1756018952261,23.3,24/08/2025 04:02
1756018961191,23.3,24/08/2025 04:02
1756018962259,23.3,24/08/2025 04:02
1756018971197,23.3,24/08/2025 04:02
1756018972263,23.3,24/08/2025 04:02
1756018981271,23.4,24/08/2025 04:03
1756018991197,23.4,24/08/2025 04:03
1756018992269,23.4,24/08/2025 04:03
1756019001189,23.3,24/08/2025 04:03
1756019002266,23.3,24/08/2025 04:03
1756019011197,23.3,24/08/2025 04:03
1756019012272,23.3,24/08/2025 04:03
1756019021183,23.4,24/08/2025 04:03
1756019031199,23.3,24/08/2025 04:03
1756019032435,23.3,24/08/2025 04:03
1756019041193,23.3,24/08/2025 04:04
1756019042404,23.3,24/08/2025 04:04
1756019051189,23.3,24/08/2025 04:04
1756019052275,23.3,24/08/2025 04:04
1756019061183,23.3,24/08/2025 04:04
1756019062392,23.3,24/08/2025 04:04
1756019071184,23.3,24/08/2025 04:04
1756019072304,23.3,24/08/2025 04:04
1756019081182,23.3,24/08/2025 04:04
1756019082294,23.3,24/08/2025 04:04
1756019091159,23.4,24/08/2025 04:04
